,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
4497,20220325,300471.SZ,厚普股份,专用机械,四川,687.99,3.37,3.65,21.83,10.49,7.83,6.73,1.85,0.03,2.91,7.08,20150611,-0.7,-0.19,82.87,106.51,25.58,1.25,52609
4498,20220325,300683.SZ,海特生物,生物制药,湖北,269.98,0.95,1.22,26.18,15.92,2.66,15.59,12.77,0.18,22.42,2.45,20170808,5.83,4.77,12.56,277.04,65.37,4.75,12551
4499,20220325,688202.SH,美迪西,医疗保健,上海,112.83,0.27,0.62,15.98,7.39,3.76,7.02,11.31,2.92,21.38,20.51,20191105,4.15,6.69,81.62,142.06,44.46,23.01,4527
4500,20220325,603179.SH,新泉股份,汽车配件,江苏,46.33,3.75,3.75,74.06,50.56,16.82,22.21,5.92,0.75,9.88,3.55,20170317,9.91,2.64,25.33,10.21,21.32,6.16,8149
4501,20220325,603996.SH,*ST中新,家用电器,浙江,0.0,3.0,3.0,7.17,2.65,3.91,5.57,1.86,-1.04,-7.57,-0.15,20151222,-32.09,-10.69,-99.83,20.07,-7098.57,-148457.42,12063
4502,20220325,301130.SZ,西点药业,化学制药,吉林,88.73,0.19,0.81,5.63,2.86,2.3,0.91,1.12,0.423,11.1,4.5,20220223,3.04,3.77,0.0,0.0,83.66,16.52,26043
4503,20220325,300730.SZ,科创信息,软件服务,湖南,0.0,1.18,1.6,7.47,6.14,0.65,1.0,0.63,-0.05,2.81,6.12,20171205,1.68,1.05,22.37,12.3,28.72,-3.5,21105
4504,20220325,002728.SZ,特一药业,中成药,广东,28.64,1.27,2.22,20.66,7.12,4.03,4.61,2.08,0.62,5.45,3.01,20140731,4.09,1.84,19.83,189.66,53.03,16.74,27751
4505,20220325,688317.SH,之江生物,医疗保健,上海,9.52,1.22,1.95,40.87,33.44,1.24,21.5,11.04,3.18,19.74,1.99,20210118,11.99,6.16,4.39,-13.34,66.73,40.71,17432
4506,20220325,300534.SZ,陇神戎发,中成药,甘肃,0.0,3.01,3.03,7.99,2.74,2.62,2.31,0.76,-0.027,2.38,6.19,20160913,1.57,0.52,-0.75,35.84,29.23,-4.91,51349
4507,20220325,300985.SZ,致远新能,汽车配件,吉林,120.95,0.33,1.33,14.81,11.12,1.24,8.31,6.23,0.26,9.52,3.99,20210429,2.76,2.07,0.0,0.0,25.44,8.79,18059
4508,20220325,000980.SZ,*ST众泰,汽车配件,浙江,0.0,42.87,50.69,94.86,56.27,17.71,131.56,2.6,-0.49,-2.67,-1.46,20000616,-208.33,-4.11,-37.65,36.65,8.16,-161.85,83000
4509,20220325,300239.SZ,东宝生物,生物制药,内蒙,204.39,5.11,5.94,16.15,6.23,7.08,6.36,1.07,0.02,2.36,2.68,20110706,1.37,0.23,36.93,30.3,12.54,3.33,26202
4510,20220325,301015.SZ,百洋医药,医药商业,山东,33.62,0.47,5.25,46.87,41.83,1.77,4.98,0.95,0.63,4.04,6.51,20210630,10.06,1.92,0.0,0.0,24.6,5.89,27375
4511,20220325,300929.SZ,华骐环保,环境保护,安徽,29.23,0.6,0.83,18.06,9.73,0.61,3.96,4.8,0.91,9.81,2.65,20210120,2.94,3.56,8.03,1.05,26.48,11.55,11855
4512,20220325,688223.SH,晶科能源,电气设备,江西,120.21,13.22,100.0,634.12,414.64,162.36,5.95,0.06,0.072,2.29,5.04,20220126,47.34,0.47,0.0,0.0,14.33,2.97,780054
4513,20220325,003004.SZ,声迅股份,软件服务,北京,84.38,0.34,0.82,8.17,5.47,0.11,3.65,4.46,0.23,8.48,3.05,20201126,2.12,2.59,7.71,-12.57,50.33,15.77,10378
4514,20220325,603439.SH,贵州三力,中成药,贵州,43.75,1.62,4.11,13.21,10.12,1.55,2.01,0.49,0.27,2.51,6.33,20200428,3.28,0.8,68.98,130.06,70.86,18.22,30053
4515,20220325,600956.SH,新天绿能,供气供热,河北,26.11,1.35,41.87,719.18,160.06,322.2,65.9,1.57,0.54,4.24,3.18,20200629,63.17,1.51,27.77,43.0,29.72,13.51,51344
4516,20220325,688575.SH,亚辉龙,医疗保健,深圳,80.43,0.35,4.05,19.55,12.14,4.99,5.14,1.27,0.41,3.75,10.94,20210517,5.08,1.25,0.0,0.0,56.65,18.08,7193
4517,20220325,603920.SH,世运电路,元器件,广东,41.68,5.32,5.32,58.12,37.53,16.52,12.79,2.4,0.29,4.9,3.33,20170426,6.72,1.26,43.82,-27.41,14.94,5.99,26845
4518,20220325,300312.SZ,*ST邦讯,通信设备,北京,0.0,2.39,3.2,3.23,1.93,0.19,3.34,1.04,-0.237,-0.86,-3.37,20120508,-9.54,-2.98,-40.81,12.04,35.21,-754.5,21079
4519,20220325,600652.SH,*ST游久,互联网,上海,0.0,8.33,8.33,18.28,5.68,0.2,8.91,1.07,-0.02,2.08,0.6,19901219,-8.63,-1.04,-10.79,-168.12,51.1,-161.92,49434
4520,20220325,300597.SZ,吉大通信,通信设备,吉林,97.56,2.21,2.4,10.51,9.29,0.6,2.15,0.9,0.08,3.55,2.89,20170123,3.57,1.49,25.29,17.41,22.45,5.93,22279
4521,20220325,002462.SZ,嘉事堂,医药商业,北京,12.24,2.5,2.92,143.67,128.15,5.08,12.88,4.42,0.91,13.02,1.14,20100818,20.28,6.95,18.8,8.43,8.3,1.37,21816
4522,20220325,002447.SZ,*ST晨鑫,互联网,辽宁,0.0,14.27,14.27,6.94,4.89,1.92,0.0,0.0,-0.019,0.2,6.26,20100713,-11.06,-0.77,170.32,-7351.17,17.68,-22.85,44942
4523,20220325,688207.SH,格灵深瞳-U,软件服务,北京,0.0,0.43,1.85,7.79,4.88,0.05,3.8,2.05,-0.37,12.37,2.45,20220317,-1.12,-0.61,20.95,12.14,55.63,-23.31,30516
4524,20220325,301046.SZ,能辉科技,新型电力,上海,62.15,0.37,1.5,13.08,11.24,1.68,3.0,2.01,0.83,5.27,8.19,20210817,3.06,2.04,41.28,15.31,29.28,17.55,24188
4525,20220325,603185.SH,上机数控,电气设备,江苏,19.95,2.73,2.75,118.05,72.94,25.73,44.98,16.34,5.25,26.76,5.08,20181228,22.95,8.34,289.71,310.28,24.7,18.52,24448
4526,20220325,300858.SZ,科拓生物,食品,北京,38.12,0.53,1.49,9.89,7.12,1.14,5.27,3.55,0.57,6.32,4.59,20200727,2.35,1.58,10.01,16.95,52.61,31.62,10338
4527,20220325,600115.SH,中国东航,空运,上海,0.0,98.08,188.74,2854.68,264.49,924.63,336.09,1.78,-0.5,2.74,1.79,19971105,-31.4,-0.17,24.12,10.36,-13.22,-15.55,181305
4528,20220325,600530.SH,交大昂立,医疗保健,上海,116.0,7.8,7.8,13.7,3.05,1.33,0.56,0.07,0.03,1.1,4.27,20010702,-1.08,-0.14,3.8,-56.46,43.23,9.08,30493
4529,20220325,300073.SZ,当升科技,电气设备,北京,40.25,4.36,5.07,82.86,63.4,13.5,25.94,5.12,1.6,9.84,7.83,20100427,13.38,2.64,155.0,174.94,19.37,14.07,38181
4530,20220325,002849.SZ,威星智能,电器仪表,浙江,25.72,1.01,1.32,17.61,14.11,1.11,2.57,1.94,0.4,6.16,2.23,20170217,3.93,2.97,-1.5,-12.5,27.1,5.84,15887
4531,20220325,300039.SZ,上海凯宝,中成药,上海,57.46,9.17,10.46,32.85,22.08,2.72,0.09,0.01,0.11,2.9,2.92,20100108,13.71,1.31,22.72,9.23,79.66,14.53,36240
4532,20220325,603978.SH,深圳新星,小金属,深圳,94.81,1.66,1.66,25.49,13.15,9.33,5.81,3.5,0.19,9.49,2.46,20170807,7.5,4.52,40.24,8.49,11.56,3.03,12739
4533,20220325,002945.SZ,华林证券,证券,西藏,68.05,27.0,27.0,243.55,0.0,0.62,6.77,0.25,0.18,2.32,6.97,20190117,17.83,0.66,-7.67,-27.2,49.78,45.22,70127
4534,20220325,600521.SH,华海药业,化学制药,浙江,40.95,14.55,14.92,147.68,68.03,31.74,14.17,0.95,0.41,4.4,4.91,20030304,34.74,2.33,-5.6,-29.85,61.27,12.82,75352
4535,20220325,300500.SZ,启迪设计,建筑工程,江苏,36.86,1.55,1.74,29.42,20.12,1.61,7.33,4.21,0.49,8.75,2.73,20160204,5.56,3.19,29.93,29.15,23.73,6.22,28405
4536,20220325,300163.SZ,先锋新材,其他建材,浙江,250.4,4.74,4.74,6.99,3.92,2.39,1.3,0.27,0.012,1.27,3.21,20110113,-0.32,-0.07,2.26,-15.01,18.83,2.51,28169
4537,20220325,301038.SZ,深水规院,建筑工程,深圳,64.82,0.3,1.32,15.84,12.96,0.93,4.77,3.61,0.38,6.63,3.85,20210804,2.39,1.81,0.0,0.0,27.14,5.89,12421
4538,20220325,002759.SZ,天际股份,家用电器,广东,15.34,4.02,4.02,45.51,17.45,6.54,19.17,4.77,1.85,8.49,3.35,20150528,10.4,2.59,203.24,7011.34,53.15,33.07,68010
4539,20220325,002619.SZ,*ST艾格,互联网,浙江,0.0,14.31,18.45,22.52,8.2,0.02,30.91,1.68,-0.043,1.15,0.59,20110929,-23.84,-1.29,-77.89,-333.32,72.05,-175.65,54661
4540,20220325,601199.SH,江南水务,水务,江苏,22.76,9.35,9.35,63.04,24.02,21.17,3.92,0.42,0.22,3.43,1.97,20110317,16.18,1.73,26.8,33.72,51.22,25.2,33575
4541,20220325,688767.SH,博拓生物,医疗保健,浙江,9.46,0.23,1.07,23.16,19.8,0.65,8.15,7.64,8.99,19.74,4.31,20210908,10.3,9.66,0.0,0.0,63.64,47.84,14484
4542,20220325,688551.SH,科威尔,专用机械,安徽,57.54,0.52,0.8,11.08,10.1,0.58,7.47,9.33,0.61,12.12,3.89,20200910,1.2,1.5,47.63,39.1,52.77,28.61,3803
4543,20220325,600520.SH,文一科技,机械基件,安徽,0.0,1.58,1.58,8.37,4.21,3.31,3.8,2.4,-0.02,2.37,4.33,20020108,-1.75,-1.11,43.97,74.11,24.0,-1.01,14132
4544,20220325,301080.SZ,百普赛斯,医疗保健,北京,85.69,0.2,0.8,3.95,2.94,0.33,0.56,0.7,1.516,30.2,5.74,20211018,1.95,2.43,0.0,0.0,91.23,43.92,39995
4545,20220325,600396.SH,金山股份,火力发电,辽宁,0.0,14.73,14.73,198.57,29.04,156.28,13.62,0.92,-0.62,0.83,4.25,20010328,-17.5,-1.19,-12.25,-51583.47,-7.46,-20.06,68270
4546,20220325,688166.SH,博瑞医药,化学制药,江苏,46.18,2.11,4.1,26.14,9.41,2.28,7.1,1.73,0.43,4.09,6.49,20191108,4.56,1.11,46.62,45.29,57.85,23.63,7508
4547,20220325,300725.SZ,药石科技,化学制药,江苏,32.57,1.64,2.0,34.26,18.54,5.67,12.95,6.48,2.24,11.76,8.18,20171110,8.71,4.36,24.47,210.79,49.33,48.99,25028
4548,20220325,603693.SH,江苏新能,新型电力,江苏,24.92,6.18,6.86,136.81,32.22,55.04,31.5,4.59,0.63,8.19,2.31,20180703,10.86,1.58,14.28,11.43,51.41,28.73,36563
4549,20220325,002812.SZ,恩捷股份,电气设备,云南,81.25,7.42,8.92,235.27,87.14,94.06,76.31,8.55,1.97,14.37,14.83,20160914,43.52,4.88,106.83,172.79,48.28,32.88,30947
4550,20220325,688298.SH,东方生物,医疗保健,浙江,6.31,0.62,1.2,72.64,66.21,2.55,5.49,4.58,32.66,55.92,4.92,20200205,51.4,42.83,572.38,489.85,77.01,52.96,15688
4551,20220325,002112.SZ,三变科技,电气设备,浙江,91.34,1.99,2.02,12.55,9.45,1.67,0.84,0.42,0.07,2.04,4.11,20070208,1.14,0.57,11.24,-47.25,18.11,2.01,22875
4552,20220325,688690.SH,纳微科技,化工原料,江苏,166.77,0.39,4.0,12.8,6.55,2.29,3.42,0.85,0.5,2.6,30.1,20210623,2.68,0.67,117.74,158.75,83.89,42.14,10492
4553,20220325,002396.SZ,星网锐捷,通信设备,福建,19.04,5.83,5.83,108.93,85.6,7.61,3.54,0.61,0.828,7.93,2.65,20100623,34.18,5.86,40.07,46.25,33.16,5.25,72139
4554,20220325,301024.SZ,霍普股份,建筑工程,上海,36.24,0.11,0.42,9.06,8.38,0.08,5.48,12.92,0.989,19.48,2.45,20210728,2.17,5.13,0.0,0.0,46.42,17.69,8235
4555,20220325,300807.SZ,天迈科技,软件服务,河南,0.0,0.3,0.68,7.54,4.93,2.09,3.6,5.3,-0.61,8.81,3.15,20191219,1.43,2.1,-12.25,-222.86,45.88,-48.34,10318
4556,20220325,002487.SZ,大金重工,电气设备,辽宁,31.27,5.47,5.56,65.9,53.3,9.04,8.18,1.47,0.778,5.13,6.33,20101015,14.71,2.65,57.53,40.13,23.92,13.6,75831
4557,20220325,605398.SH,新炬网络,软件服务,上海,46.13,0.19,0.59,11.46,11.27,0.03,5.66,9.51,0.66,15.89,2.5,20210121,2.97,4.99,3.83,-32.54,40.11,9.96,9382
4558,20220325,688408.SH,中信博,电气设备,江苏,162.58,0.72,1.36,44.77,37.09,3.69,17.39,12.81,0.39,18.11,4.62,20200828,5.46,4.02,-6.84,-69.77,13.2,3.05,4664
4559,20220325,603559.SH,中通国脉,通信设备,吉林,0.0,1.43,1.43,18.17,13.47,0.54,4.52,3.15,-0.32,5.81,2.16,20161202,1.79,1.25,-26.47,-1095.53,13.01,-14.5,29540
4560,20220325,002801.SZ,微光股份,电气设备,浙江,20.56,1.13,2.3,15.84,13.04,1.56,1.15,0.5,1.11,5.82,3.91,20160622,8.65,3.77,39.27,31.53,29.27,22.89,13159
4561,20220325,002639.SZ,雪人股份,专用机械,福建,0.0,5.59,7.73,39.58,19.29,7.92,13.36,1.73,-0.04,3.1,4.04,20111205,-0.11,-0.01,34.37,34.17,14.37,-2.16,142427
4562,20220325,000779.SZ,甘咨询,建筑工程,甘肃,14.12,1.79,3.8,36.95,22.85,6.61,10.58,2.78,0.59,6.06,1.77,19970528,8.75,2.3,0.27,1.28,30.78,13.0,14622
4563,20220325,301166.SZ,优宁维,医药商业,上海,62.37,0.2,0.87,6.19,5.7,0.27,1.41,1.63,0.915,23.76,3.2,20211228,2.41,2.79,0.0,0.0,23.51,10.0,25796
4564,20220325,300751.SZ,迈为股份,专用机械,江苏,82.31,0.7,1.08,97.76,90.12,3.95,42.8,39.59,6.26,54.32,9.01,20181109,13.83,12.79,35.44,62.97,38.3,20.77,21190
4565,20220325,688190.SH,云路股份,矿物制品,山东,74.64,0.26,1.2,9.09,5.31,2.71,1.42,1.18,0.744,15.27,4.85,20211126,2.45,2.04,0.0,0.0,23.54,13.39,28205
4566,20220325,300261.SZ,雅本化学,农药化肥,江苏,107.83,9.48,9.63,38.65,17.4,9.61,6.82,0.71,0.16,2.26,9.96,20110906,4.93,0.51,7.08,23.03,28.03,9.4,93304
4567,20220325,688283.SH,坤恒顺维,电器仪表,四川,90.99,0.18,0.84,2.32,2.17,0.05,0.07,0.08,0.259,9.33,3.37,20220215,0.7,0.83,0.0,0.0,61.32,24.09,23557
4568,20220325,688639.SH,华恒生物,化学制药,安徽,82.37,0.25,1.08,13.66,8.22,4.2,5.59,5.16,1.06,11.02,9.38,20210422,4.1,3.78,72.28,19.85,30.53,16.43,4114
4569,20220325,002800.SZ,天顺股份,仓储物流,新疆,43.16,1.0,1.09,11.31,9.48,0.47,1.65,1.51,0.33,5.36,3.39,20160530,2.62,2.41,-4.07,73.04,9.7,3.6,11535
4570,20220325,603260.SH,合盛硅业,化工原料,浙江,18.73,9.38,10.74,265.02,78.29,128.39,43.92,4.09,5.09,15.75,7.38,20171030,112.28,10.45,123.34,596.08,49.05,35.44,49655
4571,20220325,603583.SH,捷昌驱动,电气设备,浙江,43.97,3.78,3.82,61.87,44.15,10.29,22.45,5.88,0.58,9.6,3.27,20180921,9.82,2.57,30.46,-41.27,28.31,11.59,15207
4572,20220325,603387.SH,基蛋生物,医疗保健,江苏,21.39,3.64,3.64,27.26,20.47,3.36,5.09,1.4,0.7,5.38,3.69,20170717,10.08,2.77,20.87,28.4,65.19,27.45,26138
4573,20220325,300026.SZ,红日药业,中成药,天津,27.62,26.82,30.04,114.79,67.63,24.64,5.89,0.2,0.21,2.59,3.02,20091030,39.59,1.32,16.52,6.34,54.93,11.61,96645
4574,20220325,000639.SZ,西王食品,食品,山东,24.2,10.79,10.79,77.09,32.28,5.86,16.1,1.49,0.17,3.53,1.54,19961126,10.42,0.97,13.97,-35.97,26.42,3.74,35949
4575,20220325,301100.SZ,风光股份,化工原料,辽宁,41.22,0.47,2.0,13.2,9.64,0.64,1.98,0.99,0.502,11.04,2.5,20211217,4.77,2.39,0.0,0.0,29.24,17.31,44323
4576,20220325,600132.SH,重庆啤酒,啤酒,重庆,37.21,4.84,4.84,122.01,57.91,35.87,0.02,0.0,2.16,3.63,29.48,19971030,9.18,1.9,23.89,-1.94,53.19,9.33,22245
4577,20220325,300902.SZ,国安达,专用机械,福建,250.18,0.53,1.28,8.9,6.36,1.72,4.18,3.27,0.12,6.24,6.17,20201029,2.36,1.84,-12.8,-64.47,48.69,9.96,13319
4578,20220325,603259.SH,药明康德,化学制药,江苏,63.71,25.47,29.56,551.27,219.86,85.54,257.32,8.71,1.75,13.02,8.44,20180508,121.26,4.1,38.5,72.19,36.28,22.26,229074
4579,20220325,605011.SH,杭州热电,供气供热,浙江,32.42,0.4,4.0,37.47,12.88,20.69,7.16,1.79,0.51,4.63,4.42,20210630,6.61,1.65,0.0,0.0,14.75,8.81,27667
4580,20220325,300412.SZ,迦南科技,医疗保健,浙江,69.36,2.16,2.93,19.33,14.37,2.06,3.22,1.1,0.22,3.87,4.71,20141231,2.28,0.78,24.5,10.63,30.33,7.67,19812
4581,20220325,002246.SZ,北化股份,化工原料,四川,65.96,5.49,5.49,44.37,30.09,8.17,10.52,1.92,0.137,4.88,2.46,20080605,10.07,1.83,17.8,7.84,19.68,3.79,46155
4582,20220325,688303.SH,大全能源,电气设备,新疆,17.86,2.16,19.25,224.72,123.48,61.36,61.13,3.18,3.25,8.55,6.21,20210722,75.84,3.94,132.23,448.56,65.65,52.84,42871
4583,20220325,300540.SZ,深冷股份,专用机械,四川,431.13,0.91,1.61,12.37,10.25,1.26,3.41,2.12,0.06,4.7,5.54,20160823,0.85,0.53,-9.78,6.06,20.16,2.81,15220
4584,20220325,000519.SZ,中兵红箭,专用机械,湖南,35.63,13.91,13.93,130.89,89.15,26.14,37.83,2.72,0.436,6.57,3.15,19931008,38.08,2.73,24.28,84.18,24.79,12.51,135000
4585,20220325,688599.SH,天合光能,电气设备,江苏,84.1,12.73,21.25,618.52,400.52,113.22,113.02,5.32,0.56,8.25,7.4,20200610,27.98,1.32,56.9,39.05,13.57,3.7,33379
4586,20220325,688005.SH,容百科技,电气设备,浙江,78.38,2.76,4.48,112.5,76.88,15.76,37.14,8.29,1.23,12.1,10.58,20190722,9.97,2.23,166.5,383.56,14.49,8.78,16669
4587,20220325,688339.SH,亿华通-U,汽车配件,北京,0.0,0.51,0.71,33.61,21.88,2.04,23.01,32.25,-1.02,34.87,4.69,20200810,0.13,0.19,189.26,-23.19,30.39,-18.94,9469
4588,20220325,600190.SH,锦州港,港口,辽宁,42.01,17.79,20.02,177.5,40.76,84.83,26.59,1.33,0.07,3.29,1.19,19990609,13.98,0.7,-1.07,-9.65,12.39,2.74,89375
4589,20220325,300850.SZ,新强联,机械基件,河南,43.21,1.16,1.94,56.54,40.02,6.08,19.93,10.28,2.2,17.12,6.94,20200713,10.57,5.45,44.94,54.52,31.38,21.05,13105
4590,20220325,688068.SH,热景生物,医疗保健,北京,5.47,0.44,0.62,24.01,17.79,3.35,4.64,7.46,23.74,45.84,3.78,20190930,15.89,25.54,2508.41,28999.02,61.44,38.9,14214
4591,20220325,301136.SZ,招标股份,建筑工程,福建,95.84,0.56,2.75,13.55,11.69,0.93,3.4,1.24,0.175,5.27,4.23,20220111,2.17,0.79,0.0,0.0,41.73,12.31,63274
4592,20220325,000504.SZ,南华生物,生物制药,湖南,0.0,3.11,3.12,6.1,5.02,0.12,1.52,0.49,-0.027,0.06,308.54,19921208,-4.8,-1.54,-1.94,-140.32,84.53,-8.19,11374
4593,20220325,002407.SZ,多氟多,化工原料,河南,24.63,6.81,7.66,118.06,52.15,42.82,31.86,4.16,1.73,6.63,6.11,20100518,11.23,1.47,85.29,2490.8,32.05,16.15,210703
4594,20220325,603456.SH,九洲药业,医疗保健,浙江,63.59,8.3,8.33,64.52,34.19,19.9,19.78,2.38,0.57,5.28,9.12,20141010,14.36,1.73,72.08,97.65,32.31,15.75,14490
4595,20220325,605286.SH,同力日升,运输设备,江苏,30.94,0.48,1.68,19.99,14.65,2.97,7.52,4.47,0.94,8.77,3.16,20210322,5.39,3.21,31.24,2.55,14.36,6.56,13579
4596,20220325,000950.SZ,重药控股,医药商业,重庆,11.45,17.28,17.43,489.6,408.01,14.55,24.0,1.38,0.39,5.46,1.09,19990916,53.41,3.06,51.95,11.4,8.97,1.47,41790
4597,20220325,600032.SH,浙江新能,新型电力,浙江,51.96,2.08,20.8,375.8,74.13,183.86,42.02,2.02,0.21,3.68,3.69,20210525,13.02,0.63,0.0,0.0,60.12,18.86,69737
4598,20220325,002943.SZ,宇晶股份,机床制造,湖南,1365.25,0.65,1.0,12.48,7.77,2.95,4.47,4.47,0.019,7.7,4.49,20181129,1.92,1.92,9.18,221.31,24.68,0.68,15842
4599,20220325,600804.SH,鹏博士,电信运营,四川,7.77,13.93,16.57,113.25,30.17,20.31,24.29,1.47,0.77,1.38,4.85,19940103,-15.43,-0.93,-18.83,-37.77,31.68,31.74,132612
4600,20220325,688105.SH,诺唯赞,医疗保健,江苏,52.98,0.33,4.0,22.9,17.79,1.84,3.51,0.88,1.376,10.32,9.42,20211115,11.25,2.81,0.0,0.0,86.71,42.7,25037
4601,20220325,603606.SH,东方电缆,电气设备,浙江,29.83,6.88,6.88,85.05,64.66,5.24,5.2,0.76,1.47,5.86,9.49,20141015,24.04,3.49,63.91,56.76,27.91,16.65,42668
4602,20220325,301051.SZ,信濠光电,元器件,深圳,34.37,0.2,0.8,38.3,27.88,4.48,19.45,24.31,2.37,35.22,2.4,20210827,7.32,9.16,0.0,0.0,28.16,10.75,11039
4603,20220325,300171.SZ,东富龙,医疗保健,上海,36.46,4.28,6.28,89.97,80.32,3.25,11.06,1.76,0.888,6.4,6.75,20110201,19.46,3.1,54.61,93.69,45.56,19.37,20035
4604,20220325,688075.SH,安旭生物,医疗保健,浙江,43.1,0.14,0.61,13.86,12.12,1.2,0.76,1.23,4.629,42.5,6.26,20211118,9.51,15.51,0.0,0.0,58.73,41.63,14391
4605,20220325,600277.SH,亿利洁能,化工原料,内蒙,25.56,35.61,35.61,344.72,114.37,129.87,86.78,2.44,0.18,4.55,1.32,20000725,35.55,1.0,14.85,106.87,13.63,6.11,78273
4606,20220325,605378.SH,野马电池,电气设备,浙江,39.58,0.33,1.33,14.78,11.91,1.8,6.95,5.21,0.55,8.45,3.04,20210412,2.55,1.91,0.0,0.0,16.76,7.21,22226
4607,20220325,002667.SZ,鞍重股份,工程机械,辽宁,0.0,2.31,2.31,9.7,6.67,0.99,2.36,1.02,-0.07,3.3,6.22,20120329,2.57,1.11,56.8,-236.78,21.51,-10.39,20149
4608,20220325,300306.SZ,远方信息,电器仪表,浙江,45.22,1.52,2.69,16.18,10.46,3.16,9.65,3.59,0.27,5.6,2.88,20120329,1.73,0.64,15.42,8.08,57.65,23.12,14721
4609,20220325,300423.SZ,昇辉科技,电气设备,山东,25.17,3.11,4.98,78.76,56.95,4.33,18.4,3.69,0.36,8.38,1.43,20150217,17.97,3.6,-38.18,-60.83,25.81,9.57,20396
4610,20220325,300234.SZ,开尔新材,陶瓷,浙江,59.66,3.31,5.11,13.42,9.13,2.16,1.93,0.38,0.1,1.87,4.03,20110622,3.53,0.69,43.11,-24.97,27.11,10.89,42967
4611,20220325,002412.SZ,汉森制药,中成药,湖南,25.07,4.94,5.03,20.44,5.75,4.55,2.02,0.4,0.226,3.41,2.21,20100525,8.88,1.77,26.45,33.91,72.49,17.2,27188
4612,20220325,000524.SZ,岭南控股,酒店餐饮,广东,0.0,6.7,6.7,31.38,16.05,5.17,12.16,1.81,-0.19,3.32,3.4,19931118,0.7,0.1,-18.71,46.85,19.46,-8.37,28472
4613,20220325,605199.SH,葫芦娃,中成药,海南,89.18,0.93,4.0,14.78,8.1,3.75,2.91,0.73,0.19,2.33,9.85,20200710,1.99,0.5,11.98,3.04,58.26,8.5,33798
4614,20220325,003007.SZ,直真科技,软件服务,北京,0.0,0.4,1.04,9.65,6.69,1.15,3.79,3.64,-0.91,7.59,3.17,20200923,2.53,2.43,-37.48,-580.33,34.48,-64.84,10098
4615,20220325,603887.SH,城地香江,软件服务,上海,50.89,3.54,4.51,81.82,54.17,5.57,22.39,4.97,0.15,8.35,1.21,20161010,10.1,2.24,-31.48,-76.24,23.01,3.87,24431
4616,20220325,300074.SZ,华平股份,软件服务,上海,0.0,5.31,5.34,16.28,8.5,3.04,2.05,0.38,-0.03,2.15,2.2,20100427,3.61,0.68,-12.48,-9309.88,41.65,-6.82,29137
4617,20220325,600011.SH,华能国际,火力发电,北京,0.0,109.98,156.98,4900.68,924.71,2661.33,176.43,1.12,-0.79,3.62,1.95,20011206,160.13,1.02,20.75,-324.85,-0.33,-5.02,103764
4618,20220325,000608.SZ,阳光股份,区域地产,广西,45.62,7.5,7.5,56.22,1.74,0.54,5.12,0.68,0.086,4.21,0.93,19960919,14.98,2.0,-0.46,-40.12,75.74,11.32,28547
4619,20220325,002349.SZ,精华制药,中成药,江苏,115.56,8.11,8.14,31.3,14.4,8.91,10.18,1.25,0.16,2.71,8.97,20100203,4.1,0.5,4.69,26.32,46.83,13.25,50577
4620,20220325,603707.SH,健友股份,生物制药,江苏,33.47,12.41,12.44,83.62,72.34,3.99,2.07,0.17,0.69,3.53,8.59,20170719,26.53,2.13,28.81,37.77,57.01,30.38,14697
4621,20220325,301159.SZ,三维天地,软件服务,北京,0.0,0.19,0.77,4.5,4.15,0.08,1.28,1.65,-0.036,10.79,4.46,20220107,1.22,1.57,0.0,0.0,48.44,-2.12,16148
4622,20220325,600860.SH,京城股份,专用机械,北京,0.0,3.22,4.85,15.68,7.07,6.18,8.35,1.72,-0.05,1.4,15.82,19940506,-6.87,-1.42,8.67,-114.88,10.94,-1.97,68210
4623,20220325,002578.SZ,闽发铝业,铝,福建,70.45,8.86,9.88,17.67,9.23,6.1,2.21,0.22,0.05,1.48,3.15,20110428,3.69,0.37,26.14,-14.93,8.7,3.54,55901
4624,20220325,300393.SZ,中来股份,塑料,江苏,208.63,9.16,10.9,119.87,58.73,24.78,18.54,1.7,0.07,3.47,5.42,20140912,7.29,0.67,14.13,-72.04,10.71,1.78,65672
4625,20220325,688197.SH,首药控股-U,化学制药,北京,0.0,0.34,1.49,0.58,0.36,0.06,3.36,2.26,-0.983,9.24,3.11,20220323,-4.48,-3.01,85.67,55.7,0.0,-1122.13,22121
4626,20220325,603963.SH,大理药业,化学制药,云南,0.0,2.2,2.2,5.68,3.7,0.59,1.18,0.54,-0.027,2.07,5.34,20170922,0.85,0.39,-20.3,-223.13,75.18,-4.61,12845
4627,20220325,688212.SH,澳华内镜,医疗保健,上海,220.39,0.28,1.33,6.52,3.41,1.37,3.71,2.78,0.156,9.38,4.88,20211115,0.85,0.64,0.0,0.0,70.28,9.06,27369
4628,20220325,688163.SH,赛伦生物,生物制药,上海,50.02,0.25,1.08,4.04,2.49,0.58,1.14,1.05,0.71,10.67,3.33,20220311,1.4,1.29,12.47,21.57,83.73,36.8,27966
4629,20220325,600272.SH,开开实业,医药商业,上海,137.52,1.6,2.43,10.63,4.17,3.45,0.15,0.06,0.089,2.2,5.58,20010228,2.2,0.91,-12.08,58.81,26.42,3.24,26112
